"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL"
"FMC00914585","01","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","01","99","99","    8.94"," ","S","14","    20.8"," ","S","14","    13.5"," ","S","14","     8.5"," ","S","14","     4.6"," ","S","14","     2.0"," ","S","14","     0.9"," ","S","14","     0.2"," ","S","14","     0.1"," ","S","14","    5.08"," ","S","14","    6.63"," ","S","14","   12.81"," ","S","14","    3.94"," ","S","14","    6.08"," ","S","14","    8.07"," ","S","14","   13.73"," ","S","14","    6.01"," ","S","14","    9.91"," ","S","14"
"FMC00914585","02","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","02","99","99","    6.92"," ","S","12","    18.0"," ","S","13","    10.8"," ","S","13","     6.4"," ","S","13","     3.5"," ","S","13","     1.9"," ","S","13","     0.9"," ","S","13","     0.1"," ","S","13","     0.0"," ","S","13","    3.59"," ","S","12","    5.96"," ","S","12","    7.85"," ","S","12","    2.76"," ","S","12","    4.85"," ","S","12","    6.04"," ","S","12","    8.94"," ","S","12","    4.58"," ","S","12","    6.36"," ","S","12"
"FMC00914585","03","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","03","99","99","    6.22"," ","S","14","    17.1"," ","S","14","     9.9"," ","S","14","     5.7"," ","S","14","     3.0"," ","S","14","     1.5"," ","S","14","     0.6"," ","S","14","     0.2"," ","S","14","     0.0"," ","S","14","    3.88"," ","S","14","    5.66"," ","S","14","    8.32"," ","S","14","    3.69"," ","S","14","    5.21"," ","S","14","    6.45"," ","S","14","    9.59"," ","S","14","    4.66"," ","S","14","    6.77"," ","S","14"
"FMC00914585","04","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","04","99","99","    6.34"," ","S","14","    18.6"," ","S","14","    11.3"," ","S","14","     6.7"," ","S","14","     3.6"," ","S","14","     1.6"," ","S","14","     0.6"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    3.19"," ","S","14","    6.74"," ","S","14","    8.50"," ","S","14","    3.07"," ","S","14","    4.14"," ","S","14","    7.01"," ","S","14","    9.71"," ","S","14","    3.74"," ","S","14","    7.17"," ","S","14"
"FMC00914585","05","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","05","99","99","    9.77"," ","S","13","    22.6"," ","S","13","    14.5"," ","S","13","     8.9"," ","S","13","     5.5"," ","S","13","     2.5"," ","S","13","     0.7"," ","S","13","     0.3"," ","S","13","     0.1"," ","S","13","    6.06"," ","S","13","    8.85"," ","S","13","   12.38"," ","S","13","    5.63"," ","S","13","    6.50"," ","S","13","    9.86"," ","S","13","   13.59"," ","S","13","    6.42"," ","S","13","   11.48"," ","S","13"
"FMC00914585","06","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","06","99","99","   11.90"," ","S","12","    24.7"," ","S","12","    18.0"," ","S","12","    12.5"," ","S","12","     7.6"," ","S","12","     3.1"," ","S","12","     1.0"," ","S","12","     0.2"," ","S","12","     0.0"," ","S","12","    8.48"," ","S","12","   10.17"," ","S","12","   15.33"," ","S","12","    6.97"," ","S","12","   10.09"," ","S","12","   10.71"," ","S","12","   17.47"," ","S","12","   10.04"," ","S","12","   11.89"," ","S","12"
"FMC00914585","07","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","07","99","99","   13.96"," ","R","11","    23.5"," ","P","11","    17.6"," ","P","11","    13.4"," ","P","11","     8.8"," ","P","11","     4.6"," ","P","11","     1.1"," ","P","11","     0.1"," ","P","11","     0.0"," ","P","11","   11.80"," ","R","11","   13.59"," ","R","11","   15.73"," ","R","11","   11.52"," ","R","11","   13.22"," ","R","11","   14.71"," ","R","11","   15.93"," ","R","11","   12.69"," ","R","11","   15.11"," ","R","11"
"FMC00914585","08","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","08","99","99","   13.83"," ","S","13","    23.8"," ","S","14","    17.8"," ","S","14","    12.9"," ","S","14","     8.7"," ","S","14","     4.6"," ","S","14","     0.9"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","   11.22"," ","S","13","   12.81"," ","S","13","   17.13"," ","S","13","   11.07"," ","S","13","   12.50"," ","S","13","   15.96"," ","S","13","   17.25"," ","S","13","   11.89"," ","S","13","   16.64"," ","S","13"
"FMC00914585","09","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","09","99","99","   15.42"," ","S","14","    23.8"," ","S","14","    17.7"," ","S","14","    13.4"," ","S","14","     9.1"," ","S","14","     4.8"," ","S","14","     1.9"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","   12.06"," ","S","14","   14.41"," ","S","14","   19.95"," ","S","14","   10.88"," ","S","14","   13.22"," ","S","14","   15.51"," ","S","14","   21.53"," ","S","14","   13.17"," ","S","14","   17.36"," ","S","14"
"FMC00914585","10","  9.5742"," 138.1108","   3.0","NORTH FANIF, FM FM","10","99","99","   12.82"," ","S","14","    23.2"," ","S","14","    17.1"," ","S","14","    11.1"," ","S","14","     7.3"," ","S","14","     4.1"," ","S","14","     1.4"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","    8.96"," ","S","14","   13.08"," ","S","14","   15.31"," ","S","14","    7.89"," ","S","14","   11.44"," ","S","14","   14.02"," ","S","14","   15.62"," ","S","14","   10.72"," ","S","14","   14.90"," ","S","14"
