"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","MLY-PRCP-NORMAL","meas_flag_MLY-PRCP-NORMAL","comp_flag_MLY-PRCP-NORMAL","years_MLY-PRCP-NORMAL","MLY-PRCP-AVGNDS-GE001HI","meas_flag_MLY-PRCP-AVGNDS-GE001HI","comp_flag_MLY-PRCP-AVGNDS-GE001HI","years_MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","meas_flag_MLY-PRCP-AVGNDS-GE010HI","comp_flag_MLY-PRCP-AVGNDS-GE010HI","years_MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE025HI","meas_flag_MLY-PRCP-AVGNDS-GE025HI","comp_flag_MLY-PRCP-AVGNDS-GE025HI","years_MLY-PRCP-AVGNDS-GE025HI","MLY-PRCP-AVGNDS-GE050HI","meas_flag_MLY-PRCP-AVGNDS-GE050HI","comp_flag_MLY-PRCP-AVGNDS-GE050HI","years_MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","meas_flag_MLY-PRCP-AVGNDS-GE100HI","comp_flag_MLY-PRCP-AVGNDS-GE100HI","years_MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-AVGNDS-GE200HI","meas_flag_MLY-PRCP-AVGNDS-GE200HI","comp_flag_MLY-PRCP-AVGNDS-GE200HI","years_MLY-PRCP-AVGNDS-GE200HI","MLY-PRCP-AVGNDS-GE400HI","meas_flag_MLY-PRCP-AVGNDS-GE400HI","comp_flag_MLY-PRCP-AVGNDS-GE400HI","years_MLY-PRCP-AVGNDS-GE400HI","MLY-PRCP-AVGNDS-GE600HI","meas_flag_MLY-PRCP-AVGNDS-GE600HI","comp_flag_MLY-PRCP-AVGNDS-GE600HI","years_MLY-PRCP-AVGNDS-GE600HI","MLY-PRCP-25PCTL","meas_flag_MLY-PRCP-25PCTL","comp_flag_MLY-PRCP-25PCTL","years_MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","meas_flag_MLY-PRCP-50PCTL","comp_flag_MLY-PRCP-50PCTL","years_MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","meas_flag_MLY-PRCP-75PCTL","comp_flag_MLY-PRCP-75PCTL","years_MLY-PRCP-75PCTL","MLY-PRCP-20PCTL","meas_flag_MLY-PRCP-20PCTL","comp_flag_MLY-PRCP-20PCTL","years_MLY-PRCP-20PCTL","MLY-PRCP-40PCTL","meas_flag_MLY-PRCP-40PCTL","comp_flag_MLY-PRCP-40PCTL","years_MLY-PRCP-40PCTL","MLY-PRCP-60PCTL","meas_flag_MLY-PRCP-60PCTL","comp_flag_MLY-PRCP-60PCTL","years_MLY-PRCP-60PCTL","MLY-PRCP-80PCTL","meas_flag_MLY-PRCP-80PCTL","comp_flag_MLY-PRCP-80PCTL","years_MLY-PRCP-80PCTL","MLY-PRCP-33PCTL","meas_flag_MLY-PRCP-33PCTL","comp_flag_MLY-PRCP-33PCTL","years_MLY-PRCP-33PCTL","MLY-PRCP-67PCTL","meas_flag_MLY-PRCP-67PCTL","comp_flag_MLY-PRCP-67PCTL","years_MLY-PRCP-67PCTL"
"RQC00668144","01"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","01","99","99","    6.57"," ","S","12","    26.3"," ","S","12","    17.8"," ","S","12","     7.5"," ","S","12","     2.7"," ","S","12","     1.1"," ","S","12","     0.2"," ","S","12","     0.1"," ","S","12","     0.0"," ","S","12","    4.89"," ","S","12","    5.65"," ","S","12","    7.94"," ","S","12","    4.57"," ","S","12","    5.52"," ","S","12","    6.56"," ","S","12","    8.40"," ","S","12","    5.36"," ","S","12","    7.19"," ","S","12"
"RQC00668144","02"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","02","99","99","    5.05"," ","S","14","    19.3"," ","S","14","    12.3"," ","S","14","     5.9"," ","S","14","     2.2"," ","S","14","     0.4"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    3.38"," ","S","14","    4.52"," ","S","14","    5.52"," ","S","14","    3.04"," ","S","14","    4.21"," ","S","14","    5.04"," ","S","14","    5.99"," ","S","14","    3.70"," ","S","14","    5.20"," ","S","14"
"RQC00668144","03"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","03","99","99","    6.35"," ","S","15","    21.0"," ","S","15","    12.1"," ","S","15","     6.7"," ","S","15","     3.7"," ","S","15","     1.6"," ","S","15","     0.3"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    3.68"," ","S","15","    5.87"," ","S","15","    7.19"," ","S","15","    3.62"," ","S","15","    4.14"," ","S","15","    6.35"," ","S","15","    7.69"," ","S","15","    3.86"," ","S","15","    6.70"," ","S","15"
"RQC00668144","04"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","04","99","99","    8.56"," ","S","14","    22.4"," ","S","14","    12.9"," ","S","14","     7.6"," ","S","14","     4.2"," ","S","14","     2.0"," ","S","14","     0.3"," ","S","14","     0.0"," ","S","14","     0.0"," ","S","14","    6.45"," ","S","14","    8.37"," ","S","14","   11.05"," ","S","14","    5.66"," ","S","14","    7.13"," ","S","14","    9.05"," ","S","14","   11.46"," ","S","14","    6.81"," ","S","14","    9.80"," ","S","14"
"RQC00668144","05"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","05","99","99","   12.61"," ","S","13","    24.6"," ","S","13","    16.7"," ","S","13","    12.0"," ","S","13","     7.7"," ","S","13","     3.4"," ","S","13","     1.2"," ","S","13","     0.3"," ","S","13","     0.1"," ","S","13","    8.00"," ","S","13","   13.43"," ","S","13","   17.31"," ","S","13","    7.79"," ","S","13","   12.37"," ","S","13","   14.39"," ","S","13","   19.06"," ","S","13","   10.61"," ","S","13","   15.34"," ","S","13"
"RQC00668144","06"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","06","99","99","    8.07"," ","S","14","    22.5"," ","S","14","    13.4"," ","S","14","     8.0"," ","S","14","     4.7"," ","S","14","     2.1"," ","S","14","     0.5"," ","S","14","     0.1"," ","S","14","     0.0"," ","S","14","    3.60"," ","S","14","    7.58"," ","S","14","   11.10"," ","S","14","    3.49"," ","S","14","    6.98"," ","S","14","    8.74"," ","S","14","   11.56"," ","S","14","    5.69"," ","S","14","    9.59"," ","S","14"
"RQC00668144","07"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","07","99","99","   10.30"," ","S","14","    24.6"," ","S","14","    18.4"," ","S","14","    10.4"," ","S","14","     5.9"," ","S","14","     2.7"," ","S","14","     0.5"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","    6.80"," ","S","14","    9.61"," ","S","14","   13.62"," ","S","14","    5.87"," ","S","14","    8.98"," ","S","14","   12.18"," ","S","14","   14.45"," ","S","14","    8.15"," ","S","14","   12.64"," ","S","14"
"RQC00668144","08"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","08","99","99","   11.11"," ","S","13","    25.8"," ","S","13","    17.8"," ","S","13","    10.6"," ","S","13","     5.8"," ","S","13","     2.6"," ","S","13","     1.0"," ","S","13","     0.2"," ","S","13","     0.2"," ","S","13","    9.22"," ","S","13","   10.04"," ","S","13","   11.22"," ","S","13","    8.96"," ","S","13","    9.53"," ","S","13","   10.23"," ","S","13","   11.44"," ","S","13","    9.30"," ","S","13","   10.72"," ","S","13"
"RQC00668144","09"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","09","99","99","   12.70"," ","S","13","    25.0"," ","S","14","    17.7"," ","S","14","    12.2"," ","S","14","     6.7"," ","S","14","     3.3"," ","S","14","     1.1"," ","S","14","     0.1"," ","S","14","     0.1"," ","S","14","    8.19"," ","S","13","   10.32"," ","S","13","   12.10"," ","S","13","    7.99"," ","S","13","    9.39"," ","S","13","   10.41"," ","S","13","   13.96"," ","S","13","    8.94"," ","S","13","   10.50"," ","S","13"
"RQC00668144","10"," 18.2425"," -65.7850","  34.1","RIO BLANCO LOWER, PR RQ","10","99","99","   12.18"," ","S","13","    25.6"," ","S","13","    18.9"," ","S","13","    11.5"," ","S","13","     7.5"," ","S","13","     3.2"," ","S","13","     0.8"," ","S","13","     0.0"," ","S","13","     0.0"," ","S","13","    9.49"," ","S","13","   11.57"," ","S","13","   13.32"," ","S","13","    9.27"," ","S","13","   10.96"," ","S","13","   13.06"," ","S","13","   13.75"," ","S","13","   10.00"," ","S","13","   13.10"," ","S","13"
